https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USDC,tradecount
1664298000000,2022-09-27 17:00:00,ETHUSDC,1332.23,1332.76,1308.22,1314.48,1595.9223,2108100.207313,1701
1664294400000,2022-09-27 16:00:00,ETHUSDC,1365.81,1367.1,1320.33,1331.91,3352.7432,4509263.990386,3099
1664290800000,2022-09-27 15:00:00,ETHUSDC,1388.79,1390.56,1365.0,1365.34,864.9695,1191099.837947,961
1664287200000,2022-09-27 14:00:00,ETHUSDC,1388.21,1391.48,1380.69,1389.58,1081.823,1499104.951167,1106
1664283600000,2022-09-27 13:00:00,ETHUSDC,1391.91,1399.26,1382.65,1388.55,1288.5548,1789496.630149,1166
1664280000000,2022-09-27 12:00:00,ETHUSDC,1388.68,1399.99,1385.57,1392.46,1112.446,1550697.199621,858
1664276400000,2022-09-27 11:00:00,ETHUSDC,1386.93,1400.01,1382.03,1388.31,1184.532,1646897.89477,974
1664272800000,2022-09-27 10:00:00,ETHUSDC,1384.39,1389.66,1383.02,1387.04,498.2705,690657.474198,488
1664269200000,2022-09-27 09:00:00,ETHUSDC,1378.32,1386.11,1375.6,1384.6,481.7679,665279.546942,531
1664265600000,2022-09-27 08:00:00,ETHUSDC,1382.67,1385.49,1376.29,1377.93,549.7351,759376.232167,520
1664262000000,2022-09-27 07:00:00,ETHUSDC,1384.43,1390.17,1380.75,1382.19,621.9097,861767.441814,628
1664258400000,2022-09-27 06:00:00,ETHUSDC,1386.67,1394.21,1383.86,1384.28,1156.0459,1604641.712519,1177
1664254800000,2022-09-27 05:00:00,ETHUSDC,1380.61,1386.82,1375.35,1386.34,1697.7362,2343869.884574,1085
1664251200000,2022-09-27 04:00:00,ETHUSDC,1385.42,1386.76,1380.0,1380.28,1130.0678,1562010.770337,918
1664247600000,2022-09-27 03:00:00,ETHUSDC,1375.85,1389.63,1370.78,1385.35,2197.3557,3036084.120986,1888
1664244000000,2022-09-27 02:00:00,ETHUSDC,1367.26,1376.29,1344.76,1375.59,3614.3679,4912955.770468,1545
1664240400000,2022-09-27 01:00:00,ETHUSDC,1342.67,1379.86,1342.15,1367.29,2678.8289,3652495.800856,2459
1664236800000,2022-09-27 00:00:00,ETHUSDC,1336.22,1348.25,1332.3,1342.58,1266.9028,1699849.500161,1156
1664233200000,2022-09-26 23:00:00,ETHUSDC,1327.51,1337.32,1327.46,1336.38,543.2374,724758.985365,562
1664229600000,2022-09-26 22:00:00,ETHUSDC,1317.46,1333.91,1315.97,1327.31,980.3781,1299119.207122,831
1664226000000,2022-09-26 21:00:00,ETHUSDC,1324.94,1326.67,1315.27,1318.39,186.0789,245909.845282,257
1664222400000,2022-09-26 20:00:00,ETHUSDC,1330.41,1331.53,1321.7,1325.19,1187.9143,1576039.678561,1068
1664218800000,2022-09-26 19:00:00,ETHUSDC,1331.05,1340.43,1327.19,1330.67,1592.9317,2124244.900991,1777
1664215200000,2022-09-26 18:00:00,ETHUSDC,1323.06,1332.96,1321.26,1330.73,953.5957,1266266.995824,1002
1664211600000,2022-09-26 17:00:00,ETHUSDC,1322.33,1327.61,1315.46,1323.06,1026.6486,1356645.836962,1122
1664208000000,2022-09-26 16:00:00,ETHUSDC,1325.1,1325.11,1311.38,1322.46,931.9522,1228673.231206,1068
1664204400000,2022-09-26 15:00:00,ETHUSDC,1330.08,1332.04,1313.4,1326.13,1354.2567,1791652.180146,1413
1664200800000,2022-09-26 14:00:00,ETHUSDC,1325.33,1338.39,1320.98,1329.96,1599.069,2127831.763574,1784
1664197200000,2022-09-26 13:00:00,ETHUSDC,1316.06,1327.28,1308.58,1325.31,1211.4604,1597002.368076,1489
1664193600000,2022-09-26 12:00:00,ETHUSDC,1297.68,1321.1,1293.9,1315.9,954.5626,1248772.675636,1106
1664190000000,2022-09-26 11:00:00,ETHUSDC,1311.71,1313.11,1289.08,1296.25,993.5362,1291444.943561,1167
1664186400000,2022-09-26 10:00:00,ETHUSDC,1310.21,1318.29,1306.88,1311.36,710.9542,932981.516202,948
1664182800000,2022-09-26 09:00:00,ETHUSDC,1321.51,1325.2,1308.12,1310.06,991.3077,1303956.120743,1226
1664179200000,2022-09-26 08:00:00,ETHUSDC,1295.42,1322.77,1293.51,1321.34,1068.8133,1399403.603455,1272
1664175600000,2022-09-26 07:00:00,ETHUSDC,1280.41,1300.67,1279.3,1295.16,1455.8261,1883159.556801,1604
1664172000000,2022-09-26 06:00:00,ETHUSDC,1290.76,1296.44,1278.42,1279.71,1219.4036,1567620.827036,1408
1664168400000,2022-09-26 05:00:00,ETHUSDC,1294.28,1296.48,1286.5,1291.33,647.5875,836578.139235,866
1664164800000,2022-09-26 04:00:00,ETHUSDC,1303.09,1306.47,1293.97,1294.32,693.0666,900845.346289,825
1664161200000,2022-09-26 03:00:00,ETHUSDC,1304.44,1314.13,1301.23,1303.6,688.7043,899159.450512,1008
1664157600000,2022-09-26 02:00:00,ETHUSDC,1301.37,1308.69,1299.24,1304.12,1186.415,1547364.361076,1626
1664154000000,2022-09-26 01:00:00,ETHUSDC,1292.78,1307.12,1286.95,1301.47,2378.8892,3084212.642619,3254
1664150400000,2022-09-26 00:00:00,ETHUSDC,1294.67,1311.65,1290.0,1292.74,2328.001,3031538.001542,3558
1664146800000,2022-09-25 23:00:00,ETHUSDC,1291.05,1300.1,1288.43,1294.94,1216.6221,1573726.749839,1750
1664143200000,2022-09-25 22:00:00,ETHUSDC,1285.02,1302.92,1269.51,1291.15,2725.1147,3509189.639496,3626
1664139600000,2022-09-25 21:00:00,ETHUSDC,1292.22,1294.14,1280.0,1285.47,600.3027,773136.8087,1243
1664136000000,2022-09-25 20:00:00,ETHUSDC,1299.91,1300.28,1291.21,1292.69,804.8849,1042797.635003,1174
1664132400000,2022-09-25 19:00:00,ETHUSDC,1296.6,1303.48,1294.61,1299.92,2098.4751,2728409.270364,2142
1664128800000,2022-09-25 18:00:00,ETHUSDC,1297.48,1300.66,1289.44,1296.45,1087.7006,1408293.870913,1613
1664125200000,2022-09-25 17:00:00,ETHUSDC,1303.59,1304.6,1281.0,1297.53,5069.8513,6534747.637026,4378
1664121600000,2022-09-25 16:00:00,ETHUSDC,1310.96,1320.75,1301.56,1303.6,1204.4436,1581673.79701,1840
1664118000000,2022-09-25 15:00:00,ETHUSDC,1305.78,1314.44,1305.01,1310.93,505.089,662129.393101,941
1664114400000,2022-09-25 14:00:00,ETHUSDC,1305.86,1310.23,1299.32,1306.19,807.1465,1053669.259458,1555
1664110800000,2022-09-25 13:00:00,ETHUSDC,1323.67,1323.99,1298.61,1306.21,1948.2293,2552370.912507,3072
1664107200000,2022-09-25 12:00:00,ETHUSDC,1329.29,1331.59,1322.31,1323.49,451.4768,598895.774205,871
1664103600000,2022-09-25 11:00:00,ETHUSDC,1325.57,1332.36,1325.11,1329.34,810.3837,1076561.416448,1465
1664100000000,2022-09-25 10:00:00,ETHUSDC,1323.21,1327.28,1317.09,1325.3,408.3171,540370.167725,949
1664096400000,2022-09-25 09:00:00,ETHUSDC,1330.58,1332.57,1321.98,1323.1,314.1134,417185.782779,710
1664092800000,2022-09-25 08:00:00,ETHUSDC,1332.69,1334.55,1327.94,1330.79,588.2199,783076.654143,1009
1664089200000,2022-09-25 07:00:00,ETHUSDC,1326.42,1337.99,1324.34,1332.71,867.7657,1155997.961196,1373
1664085600000,2022-09-25 06:00:00,ETHUSDC,1322.78,1328.56,1321.68,1326.35,320.0924,424304.90647,563
1664082000000,2022-09-25 05:00:00,ETHUSDC,1327.86,1329.68,1319.86,1322.49,491.9939,651077.999163,865
1664078400000,2022-09-25 04:00:00,ETHUSDC,1329.51,1330.02,1324.91,1327.7,318.0338,422206.599971,636
1664074800000,2022-09-25 03:00:00,ETHUSDC,1321.61,1329.5,1318.63,1329.15,528.6292,700501.355602,1024
1664071200000,2022-09-25 02:00:00,ETHUSDC,1321.49,1322.44,1316.16,1321.2,425.1379,561188.601114,762
1664067600000,2022-09-25 01:00:00,ETHUSDC,1321.62,1325.55,1318.49,1321.63,910.6142,1203471.163476,1173
1664064000000,2022-09-25 00:00:00,ETHUSDC,1317.3,1323.58,1314.32,1321.31,830.1652,1095319.04852,1486
1664060400000,2022-09-24 23:00:00,ETHUSDC,1314.45,1320.9,1310.73,1316.8,661.656,870633.668383,1261
1664056800000,2022-09-24 22:00:00,ETHUSDC,1323.13,1323.26,1306.73,1314.45,1362.7509,1792524.242597,2174
1664053200000,2022-09-24 21:00:00,ETHUSDC,1342.1,1342.61,1319.55,1322.6,593.1949,787661.91348,1186
1664049600000,2022-09-24 20:00:00,ETHUSDC,1342.17,1344.15,1337.71,1341.76,583.7961,782651.178015,902
1664046000000,2022-09-24 19:00:00,ETHUSDC,1343.74,1348.25,1339.62,1342.41,797.0312,1070975.436639,1214
1664042400000,2022-09-24 18:00:00,ETHUSDC,1336.53,1344.33,1333.99,1343.73,515.3916,690196.631598,884
1664038800000,2022-09-24 17:00:00,ETHUSDC,1337.84,1343.41,1333.84,1336.29,637.2697,852992.230762,1112
1664035200000,2022-09-24 16:00:00,ETHUSDC,1340.02,1347.23,1337.4,1337.72,804.4221,1079998.674106,1443
1664031600000,2022-09-24 15:00:00,ETHUSDC,1342.37,1345.09,1333.42,1339.74,790.6528,1058510.234902,1366
1664028000000,2022-09-24 14:00:00,ETHUSDC,1343.15,1349.23,1339.44,1342.25,906.2358,1217790.114575,1541
1664024400000,2022-09-24 13:00:00,ETHUSDC,1332.04,1348.88,1331.14,1342.14,1296.5983,1738639.230513,2162
1664020800000,2022-09-24 12:00:00,ETHUSDC,1326.93,1336.35,1326.03,1332.05,800.1649,1064764.653458,1317
1664017200000,2022-09-24 11:00:00,ETHUSDC,1326.09,1332.68,1324.04,1327.08,532.2933,707072.266528,971
1664013600000,2022-09-24 10:00:00,ETHUSDC,1326.85,1328.68,1320.55,1325.95,578.2047,766429.728808,1034
1664010000000,2022-09-24 09:00:00,ETHUSDC,1329.35,1330.14,1321.34,1326.71,724.1819,960796.434454,1280
1664006400000,2022-09-24 08:00:00,ETHUSDC,1322.49,1331.15,1316.97,1329.34,1065.9739,1411967.938577,1616
1664002800000,2022-09-24 07:00:00,ETHUSDC,1324.58,1325.35,1316.85,1322.47,838.8448,1109096.471105,1424
1663999200000,2022-09-24 06:00:00,ETHUSDC,1332.65,1335.6,1322.31,1324.64,857.3166,1138006.857398,1329
1663995600000,2022-09-24 05:00:00,ETHUSDC,1328.09,1337.72,1323.52,1332.66,1026.6489,1364594.146247,1573
1663992000000,2022-09-24 04:00:00,ETHUSDC,1321.54,1329.49,1318.35,1328.05,669.3738,886198.795916,1133
1663988400000,2022-09-24 03:00:00,ETHUSDC,1324.5,1327.61,1315.92,1321.46,1295.4293,1711752.445554,1949
1663984800000,2022-09-24 02:00:00,ETHUSDC,1318.74,1330.15,1316.81,1324.63,1438.9839,1904515.819225,2218
1663981200000,2022-09-24 01:00:00,ETHUSDC,1317.92,1324.85,1312.92,1318.46,1039.1154,1371025.21474,1486
1663977600000,2022-09-24 00:00:00,ETHUSDC,1327.39,1330.2,1311.47,1317.95,1813.3359,2391319.2836,2646
1663974000000,2022-09-23 23:00:00,ETHUSDC,1329.75,1339.83,1322.92,1326.98,1413.0805,1880072.42196,1770
1663970400000,2022-09-23 22:00:00,ETHUSDC,1327.2,1337.59,1323.43,1329.76,2405.6422,3199382.598247,3203
1663966800000,2022-09-23 21:00:00,ETHUSDC,1300.55,1330.44,1298.8,1326.34,691.786,909475.8095,1443
1663963200000,2022-09-23 20:00:00,ETHUSDC,1292.77,1308.67,1292.12,1300.8,2052.6676,2671666.245025,2749
1663959600000,2022-09-23 19:00:00,ETHUSDC,1282.44,1295.35,1275.0,1293.1,4015.3915,5167378.883821,4601
1663956000000,2022-09-23 18:00:00,ETHUSDC,1295.71,1307.13,1277.49,1282.94,5517.4016,7125295.226167,5910
1663952400000,2022-09-23 17:00:00,ETHUSDC,1295.3,1302.5,1283.51,1295.67,2223.6053,2876055.985131,2987
1663948800000,2022-09-23 16:00:00,ETHUSDC,1293.76,1298.1,1278.78,1295.07,2198.6276,2833925.871269,3275
1663945200000,2022-09-23 15:00:00,ETHUSDC,1283.47,1309.0,1277.93,1294.35,3099.7285,4013799.147395,4213
1663941600000,2022-09-23 14:00:00,ETHUSDC,1271.15,1288.34,1262.45,1283.58,4250.9843,5434347.86867,5177
1663938000000,2022-09-23 13:00:00,ETHUSDC,1297.72,1318.69,1267.82,1270.99,4474.5749,5827427.470694,5642
1663934400000,2022-09-23 12:00:00,ETHUSDC,1287.75,1305.31,1285.65,1297.72,2307.5351,2992598.389976,3196
1663930800000,2022-09-23 11:00:00,ETHUSDC,1294.48,1297.24,1282.25,1287.89,2827.9944,3645767.591374,3496
1663927200000,2022-09-23 10:00:00,ETHUSDC,1312.89,1315.15,1290.0,1294.84,2026.6094,2640293.969141,2807
1663923600000,2022-09-23 09:00:00,ETHUSDC,1317.39,1322.92,1303.87,1312.86,1700.3218,2230899.689664,2618
1663920000000,2022-09-23 08:00:00,ETHUSDC,1331.93,1335.61,1312.96,1317.69,2477.8366,3274642.142385,3305
1663916400000,2022-09-23 07:00:00,ETHUSDC,1342.11,1343.42,1328.74,1331.88,1896.2219,2536338.530174,2880
1663912800000,2022-09-23 06:00:00,ETHUSDC,1342.37,1349.4,1341.88,1342.1,1106.5828,1487780.401135,1662
1663909200000,2022-09-23 05:00:00,ETHUSDC,1349.81,1355.57,1342.71,1342.71,1525.3026,2057523.843393,2085
1663905600000,2022-09-23 04:00:00,ETHUSDC,1340.76,1359.39,1333.34,1349.94,2124.6858,2863322.696415,2979
1663902000000,2022-09-23 03:00:00,ETHUSDC,1324.14,1345.41,1324.14,1340.75,2073.7606,2775987.673659,2907
1663898400000,2022-09-23 02:00:00,ETHUSDC,1332.46,1334.09,1321.31,1324.29,1091.7115,1448433.812898,1716
1663894800000,2022-09-23 01:00:00,ETHUSDC,1321.43,1334.17,1314.37,1332.52,1886.3887,2499592.924446,2630
1663891200000,2022-09-23 00:00:00,ETHUSDC,1326.38,1339.58,1320.68,1321.4,1670.9803,2223258.928864,2484
1663887600000,2022-09-22 23:00:00,ETHUSDC,1323.61,1348.67,1322.37,1326.08,1857.1745,2476347.413786,2784
1663884000000,2022-09-22 22:00:00,ETHUSDC,1307.95,1332.2,1307.67,1324.15,2311.4771,3054396.989987,3186
1663880400000,2022-09-22 21:00:00,ETHUSDC,1324.5,1328.89,1306.9,1307.75,988.2498,1302420.680898,1559
1663876800000,2022-09-22 20:00:00,ETHUSDC,1323.83,1334.73,1323.55,1324.44,1486.3863,1975369.614755,2269
1663873200000,2022-09-22 19:00:00,ETHUSDC,1302.93,1336.54,1302.79,1323.67,2287.3526,3018063.219602,3487
1663869600000,2022-09-22 18:00:00,ETHUSDC,1290.25,1309.37,1281.72,1302.85,2697.5334,3496847.273309,3794
1663866000000,2022-09-22 17:00:00,ETHUSDC,1281.6,1295.27,1273.88,1290.18,1623.6334,2085935.730716,2501
1663862400000,2022-09-22 16:00:00,ETHUSDC,1270.92,1284.95,1252.08,1281.95,2359.8122,3000008.205559,3619
1663858800000,2022-09-22 15:00:00,ETHUSDC,1266.29,1273.73,1256.88,1272.05,2262.2531,2862154.915936,3200
1663855200000,2022-09-22 14:00:00,ETHUSDC,1271.67,1286.0,1263.59,1266.39,2426.0073,3096040.284068,3538
1663851600000,2022-09-22 13:00:00,ETHUSDC,1307.21,1308.14,1270.42,1271.93,3039.8151,3912675.025338,4274
1663848000000,2022-09-22 12:00:00,ETHUSDC,1308.52,1313.68,1302.56,1307.53,1629.7559,2132230.902813,2447
1663844400000,2022-09-22 11:00:00,ETHUSDC,1295.89,1312.67,1288.92,1308.54,1721.9112,2239271.126108,2660
1663840800000,2022-09-22 10:00:00,ETHUSDC,1292.71,1302.7,1287.74,1296.0,1010.1701,1307972.262776,1641
1663837200000,2022-09-22 09:00:00,ETHUSDC,1290.43,1294.8,1285.0,1292.25,1422.2914,1832718.930545,1925
1663833600000,2022-09-22 08:00:00,ETHUSDC,1278.54,1298.43,1276.72,1289.83,2318.0504,2984730.778575,3282
1663830000000,2022-09-22 07:00:00,ETHUSDC,1266.41,1280.53,1264.69,1278.72,1108.8885,1412267.702835,1918
1663826400000,2022-09-22 06:00:00,ETHUSDC,1258.8,1274.81,1257.88,1267.11,2004.6749,2540061.774519,2840
1663822800000,2022-09-22 05:00:00,ETHUSDC,1264.07,1264.81,1254.5,1258.59,1118.1285,1408495.129791,1868
1663819200000,2022-09-22 04:00:00,ETHUSDC,1263.61,1270.9,1262.07,1264.35,1158.2602,1466088.60519,1969
1663815600000,2022-09-22 03:00:00,ETHUSDC,1265.71,1271.23,1260.67,1263.23,1413.0257,1786566.587106,2144
1663812000000,2022-09-22 02:00:00,ETHUSDC,1256.85,1268.76,1252.61,1265.94,2005.4089,2526608.489563,2665
1663808400000,2022-09-22 01:00:00,ETHUSDC,1242.56,1257.82,1241.48,1257.07,1764.7957,2207059.254521,2426
1663804800000,2022-09-22 00:00:00,ETHUSDC,1245.76,1252.04,1237.24,1243.38,2040.4391,2537548.990827,3120
1663801200000,2022-09-21 23:00:00,ETHUSDC,1243.54,1255.38,1240.0,1245.93,1609.8603,2007717.785262,2605
1663797600000,2022-09-21 22:00:00,ETHUSDC,1253.02,1255.5,1220.69,1244.31,5992.0508,7411331.362628,7199
1663794000000,2022-09-21 21:00:00,ETHUSDC,1314.22,1314.22,1241.87,1253.64,6178.2157,7851624.143495,7997
1663790400000,2022-09-21 20:00:00,ETHUSDC,1323.44,1327.09,1308.44,1315.06,3179.8501,4182652.733749,4561
1663786800000,2022-09-21 19:00:00,ETHUSDC,1376.66,1380.33,1321.94,1323.71,7747.9606,10437679.224052,9276
1663783200000,2022-09-21 18:00:00,ETHUSDC,1400.71,1409.33,1305.0,1375.24,16162.4241,21796537.105028,20657
1663779600000,2022-09-21 17:00:00,ETHUSDC,1341.14,1403.98,1341.09,1394.97,3480.1353,4759902.028924,4929
1663776000000,2022-09-21 16:00:00,ETHUSDC,1343.05,1353.37,1340.29,1341.4,1022.704,1377035.45725,1814
1663772400000,2022-09-21 15:00:00,ETHUSDC,1342.83,1349.35,1334.25,1343.41,1165.7248,1562977.234678,2076
1663768800000,2022-09-21 14:00:00,ETHUSDC,1348.17,1357.93,1340.67,1342.74,1485.007,2004199.531149,2216
1663765200000,2022-09-21 13:00:00,ETHUSDC,1356.35,1357.61,1344.59,1348.11,1754.5007,2370885.0135,2487
1663761600000,2022-09-21 12:00:00,ETHUSDC,1351.77,1360.85,1346.75,1355.97,1509.9146,2044016.998884,2122
1663758000000,2022-09-21 11:00:00,ETHUSDC,1346.94,1354.0,1342.49,1350.83,1102.3455,1485660.301391,1586
1663754400000,2022-09-21 10:00:00,ETHUSDC,1338.91,1349.21,1335.23,1346.21,1650.4337,2212679.984448,1968
1663750800000,2022-09-21 09:00:00,ETHUSDC,1328.76,1340.51,1324.76,1339.06,855.1584,1139585.740319,1423
1663747200000,2022-09-21 08:00:00,ETHUSDC,1332.23,1333.18,1323.21,1329.4,615.8691,818002.082537,1224
1663743600000,2022-09-21 07:00:00,ETHUSDC,1327.25,1333.3,1316.04,1332.23,1064.7122,1411781.20578,1820
1663740000000,2022-09-21 06:00:00,ETHUSDC,1331.2,1338.85,1320.0,1327.08,2064.8241,2743438.431234,2852
1663736400000,2022-09-21 05:00:00,ETHUSDC,1338.37,1344.77,1330.39,1331.35,1286.5031,1721376.601844,2019
1663732800000,2022-09-21 04:00:00,ETHUSDC,1337.14,1338.43,1331.04,1338.26,593.4691,792440.652562,1125
1663729200000,2022-09-21 03:00:00,ETHUSDC,1340.17,1342.89,1334.95,1337.54,441.2658,591169.742609,834
1663725600000,2022-09-21 02:00:00,ETHUSDC,1329.38,1345.98,1329.38,1340.28,965.4655,1295034.390692,1503
1663722000000,2022-09-21 01:00:00,ETHUSDC,1334.34,1336.78,1327.25,1329.34,632.7024,842563.433633,1151
1663718400000,2022-09-21 00:00:00,ETHUSDC,1323.2,1335.69,1317.62,1334.14,1276.4468,1693875.712262,2083
1663714800000,2022-09-20 23:00:00,ETHUSDC,1331.01,1331.67,1315.92,1322.93,1039.9742,1376583.224574,1750
1663711200000,2022-09-20 22:00:00,ETHUSDC,1317.41,1332.25,1313.34,1331.09,3361.2642,4435464.738276,3429
1663707600000,2022-09-20 21:00:00,ETHUSDC,1343.43,1348.65,1317.14,1318.89,2056.5059,2733309.216885,2040
1663704000000,2022-09-20 20:00:00,ETHUSDC,1352.18,1356.49,1341.72,1343.44,1534.98,2068522.652472,1887
1663700400000,2022-09-20 19:00:00,ETHUSDC,1345.21,1357.71,1343.43,1352.18,1904.6063,2573937.96978,2366
1663696800000,2022-09-20 18:00:00,ETHUSDC,1335.39,1348.39,1331.94,1345.08,2359.2363,3163654.37408,2757
1663693200000,2022-09-20 17:00:00,ETHUSDC,1367.06,1369.03,1332.29,1335.67,2984.7228,4017925.752234,3796
1663689600000,2022-09-20 16:00:00,ETHUSDC,1377.38,1384.18,1357.97,1367.05,2609.2656,3571434.659787,3359
1663686000000,2022-09-20 15:00:00,ETHUSDC,1359.45,1381.41,1351.75,1377.26,2308.4552,3149925.75821,3229
1663682400000,2022-09-20 14:00:00,ETHUSDC,1343.81,1359.85,1335.7,1359.3,2992.6265,4028148.566801,3718
1663678800000,2022-09-20 13:00:00,ETHUSDC,1349.73,1352.47,1330.0,1343.91,5133.0643,6870419.999853,5563
1663675200000,2022-09-20 12:00:00,ETHUSDC,1356.34,1357.79,1346.32,1349.96,1170.3151,1581355.803241,1976
1663671600000,2022-09-20 11:00:00,ETHUSDC,1360.36,1365.34,1353.34,1356.25,1166.0788,1585161.238419,2049
1663668000000,2022-09-20 10:00:00,ETHUSDC,1352.73,1360.79,1346.61,1360.48,951.504,1287244.039203,1563
1663664400000,2022-09-20 09:00:00,ETHUSDC,1357.83,1359.96,1345.79,1352.77,1553.6028,2100439.859845,2342
1663660800000,2022-09-20 08:00:00,ETHUSDC,1358.47,1366.79,1354.55,1357.77,1135.2167,1543313.021718,1819
1663657200000,2022-09-20 07:00:00,ETHUSDC,1359.75,1377.71,1350.99,1358.94,2634.154,3598281.979601,3712
1663653600000,2022-09-20 06:00:00,ETHUSDC,1357.96,1361.69,1352.62,1360.25,951.9139,1291913.50439,1586
1663650000000,2022-09-20 05:00:00,ETHUSDC,1357.01,1369.83,1356.0,1357.55,1208.987,1646533.833144,1897
1663646400000,2022-09-20 04:00:00,ETHUSDC,1355.09,1359.45,1352.17,1356.82,1011.7827,1371135.199641,1399
1663642800000,2022-09-20 03:00:00,ETHUSDC,1365.98,1367.66,1342.09,1355.32,3554.5346,4800399.164387,3462
1663639200000,2022-09-20 02:00:00,ETHUSDC,1366.45,1369.32,1360.75,1365.96,795.6151,1085560.253655,1377
1663635600000,2022-09-20 01:00:00,ETHUSDC,1369.48,1369.82,1357.8,1366.01,1090.4359,1486793.892837,1596
1663632000000,2022-09-20 00:00:00,ETHUSDC,1376.01,1384.91,1363.76,1369.24,2643.0714,3623059.323662,3494
1663628400000,2022-09-19 23:00:00,ETHUSDC,1385.29,1388.46,1373.7,1376.3,1024.3301,1414662.116261,1556
1663624800000,2022-09-19 22:00:00,ETHUSDC,1378.38,1392.26,1374.03,1385.42,1270.1555,1756504.114609,1762
1663621200000,2022-09-19 21:00:00,ETHUSDC,1357.54,1393.13,1357.32,1378.12,1284.2517,1766412.867015,2445
1663617600000,2022-09-19 20:00:00,ETHUSDC,1362.63,1367.99,1356.7,1357.39,1288.452,1754069.46236,1935
1663614000000,2022-09-19 19:00:00,ETHUSDC,1345.08,1367.55,1344.19,1362.68,2192.8622,2975317.941533,3259
1663610400000,2022-09-19 18:00:00,ETHUSDC,1328.6,1345.22,1323.17,1344.79,1462.7766,1949402.982905,2273
1663606800000,2022-09-19 17:00:00,ETHUSDC,1351.97,1352.84,1322.4,1328.51,2561.1755,3412568.78179,2765
1663603200000,2022-09-19 16:00:00,ETHUSDC,1341.92,1353.9,1338.1,1351.47,1076.7384,1449523.507172,1884
1663599600000,2022-09-19 15:00:00,ETHUSDC,1355.01,1361.59,1339.18,1341.64,1936.125,2611538.691341,2852
1663596000000,2022-09-19 14:00:00,ETHUSDC,1339.65,1372.2,1331.96,1354.85,4123.6371,5589753.459129,5160
1663592400000,2022-09-19 13:00:00,ETHUSDC,1318.38,1343.81,1311.47,1339.6,3514.8806,4675702.847736,4190
1663588800000,2022-09-19 12:00:00,ETHUSDC,1308.19,1327.96,1306.76,1318.46,1905.6643,2509207.669135,2726
1663585200000,2022-09-19 11:00:00,ETHUSDC,1316.94,1318.26,1302.38,1308.01,1736.7424,2273061.156346,2196
1663581600000,2022-09-19 10:00:00,ETHUSDC,1296.89,1320.01,1295.95,1317.21,1617.8464,2118662.127355,2406
1663578000000,2022-09-19 09:00:00,ETHUSDC,1293.67,1299.3,1289.33,1297.29,1611.1094,2084143.463503,2237
1663574400000,2022-09-19 08:00:00,ETHUSDC,1302.3,1308.61,1292.95,1293.69,1658.4692,2158185.452653,2301
1663570800000,2022-09-19 07:00:00,ETHUSDC,1293.17,1304.32,1284.4,1302.05,2808.1078,3634003.524921,3723
1663567200000,2022-09-19 06:00:00,ETHUSDC,1296.61,1304.52,1281.0,1292.79,3893.8902,5037364.582994,4872
1663563600000,2022-09-19 05:00:00,ETHUSDC,1305.86,1313.33,1285.9,1296.4,2646.4986,3447477.668437,3478
1663560000000,2022-09-19 04:00:00,ETHUSDC,1294.56,1309.37,1292.93,1305.9,1609.9821,2097459.090131,2172
1663556400000,2022-09-19 03:00:00,ETHUSDC,1301.63,1308.72,1290.0,1294.56,4373.519,5673529.104259,3985
1663552800000,2022-09-19 02:00:00,ETHUSDC,1340.84,1342.03,1294.39,1301.8,8659.3235,11318349.06545,8855
1663549200000,2022-09-19 01:00:00,ETHUSDC,1343.72,1352.68,1336.84,1340.36,1581.7962,2127356.029847,2081
1663545600000,2022-09-19 00:00:00,ETHUSDC,1334.56,1353.94,1331.49,1343.91,2516.3003,3373939.384682,3076
1663542000000,2022-09-18 23:00:00,ETHUSDC,1340.77,1355.36,1329.69,1334.17,2252.3207,3023799.451639,2926
1663538400000,2022-09-18 22:00:00,ETHUSDC,1333.59,1342.89,1327.18,1340.72,3751.9598,5006117.256316,3957
1663534800000,2022-09-18 21:00:00,ETHUSDC,1371.82,1372.0,1325.0,1334.37,8330.872,11139878.069605,6342
1663531200000,2022-09-18 20:00:00,ETHUSDC,1380.5,1381.56,1367.04,1372.1,1566.2092,2154584.394624,2150
1663527600000,2022-09-18 19:00:00,ETHUSDC,1374.43,1386.94,1368.48,1380.89,1704.1624,2351075.913302,2265
1663524000000,2022-09-18 18:00:00,ETHUSDC,1377.38,1387.3,1367.02,1374.4,2221.3633,3058961.565481,3173
1663520400000,2022-09-18 17:00:00,ETHUSDC,1396.08,1397.87,1372.15,1378.1,2063.8844,2860863.440939,3129
1663516800000,2022-09-18 16:00:00,ETHUSDC,1417.37,1424.34,1385.0,1395.87,4659.969,6524533.310378,5567
1663513200000,2022-09-18 15:00:00,ETHUSDC,1420.51,1426.0,1412.27,1416.82,1144.6821,1626112.244796,1722
1663509600000,2022-09-18 14:00:00,ETHUSDC,1435.14,1435.63,1410.0,1420.52,1537.5107,2184856.912032,2482
1663506000000,2022-09-18 13:00:00,ETHUSDC,1438.47,1439.01,1431.96,1435.06,485.9659,697801.598259,992
1663502400000,2022-09-18 12:00:00,ETHUSDC,1434.08,1439.92,1426.1,1438.62,1129.3739,1617155.1609,1757
1663498800000,2022-09-18 11:00:00,ETHUSDC,1431.93,1435.86,1430.64,1434.1,886.7794,1271356.923505,1283
